recommendationid,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location,timestamp_dev_responded,developer_response,steamid,num_games_owned,num_reviews,playtime_forever,playtime_last_two_weeks,playtime_at_review,last_played,attributes_patterns,cluster,sentiment_scores_pos_vader,sentiment_score_pos_vader,sentiment_score_review_spacy,sentiment_score_pos_spacy
153907468,english,really fun and great mini games,1702975421,1702975421,True,0,0,0.4545454680919647,0,True,False,False,True,,,,76561198450468232,0,26,3749,1473,453,1706644986,['great mini'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.55,0.8
153907122,english,"this is like furry game beast, so much fun to play and highly recommend playing with your friends to a party",1702974824,1702974824,True,0,0,0.0,0,True,False,False,True,,,,76561198859706298,0,1,7445,1057,5290,1707115632,"['furry game', 'much fun']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.01999999999999999,-0.05000000000000002
153888520,english,very funny and a lot of avatars are awesome but i recommend adding all of the cats and dogs and other og avatars skins back because people like having a collection and not having all of them can tick people off. please add all the og skins back like the magical cats back.,1702945184,1702945184,True,0,0,0.0,1,True,False,False,True,,,,76561198075340379,0,3,3470,854,1814,1707077775,"['og avatars', 'magical cats']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.24285714285714285,0.5
153834473,english,i punched a cat today,1702869470,1702869470,True,1,0,0.0,0,True,False,False,True,,,,76561198799387778,166,6,5609,0,5609,1702869430,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
153775941,english,this game started out good but as it later became mediocre but then it started collaborating with chinese streaming sites accessible to other regional players it became annoying,1702804079,1702804079,False,4,0,0.5216950178146362,0,True,False,False,True,,,,76561198253554318,0,1,9806,394,7004,1707093684,"['sites accessible', 'regional players']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.09375000000000001,0.375
153720321,english,aimal sex,1702739659,1702739659,True,0,0,0.0,0,True,False,False,True,,,,76561199502730230,0,4,8650,33,8401,1706970860,['aimal sex'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
153717441,english,"i've never laughed so hard playing a game! it's easy for anyone to play but deep enough that if you wanna sweat you can. it's a perfect game that i can play with my 8 year old or just adults and it's fun either way. the devs have been great, despite the mishap about offline play. i believe them that it was a translation error.

it's a shame so many people review bombed this game. it's excellent, the mtx are only cosmetic and you get so much free ingame currency, so quickly, that you can get whatever you want.",1702737065,1702737065,True,2,0,0.5238095521926879,0,True,False,False,True,,,,76561198014668603,0,56,8772,511,7572,1706496917,"['na sweat', 'perfect game', 'year old', 'offline play', 'many people', 'free ingame']",0,"{'neg': 0.086, 'neu': 0.514, 'pos': 0.4, 'compound': 0.7579}",0.7579,0.1720588235294118,0.32
153710078,english,reached level 100 in 2 weeks baby! what can i say more?,1702729912,1702729912,True,0,0,0.0,0,True,False,False,True,,,,76561199486279788,0,1,8598,1,5514,1705930476,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
153706915,english,the best party game in the world!,1702726318,1702726318,True,0,0,0.0,0,True,False,False,True,,,,76561199366664009,0,1,12575,2405,1721,1707053507,['best party'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.25,1.0
153684022,english,"game is pretty fun. try it, it's good.",1702695261,1702695261,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198041078581,0,4,9242,356,6225,1706399732,['pretty fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.21249999999999997,0.275
153633375,english,good,1702638837,1702638837,True,0,0,0.4961089491844177,0,True,True,False,True,,,,76561199553852077,0,1,49262,2626,36896,1707104748,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.7,0.0
153556305,english,"its really fun to me

",1702534871,1702534871,True,0,0,0.0,0,True,False,False,True,,,,76561199255975315,0,2,9523,581,1818,1707034966,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
153534495,english,headbutt bunny into turbine engine,1702503951,1702503951,True,0,0,0.0,0,True,False,False,True,,,,76561198084656561,0,1,7133,319,4310,1707116635,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
153497901,english,"one of the dumbest games that i have put at least 121 hours into, i will continue to put hours into it as it is so entertaining and just silly a great game to play with friend and family online or offline. who doesnt like a mascot fighter game",1702460860,1702460860,True,0,1,0.0,0,True,False,False,True,,,,76561199248580098,54,2,11823,1086,7288,1707017561,"['dumbest games', 'great game']",0,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.6249}",0.6249,-0.05000000000000001,0.2
153458077,english,love this game. so many hidden skins i need to catch up though.,1702403770,1702403770,True,1,0,0.5277777910232543,0,True,False,False,True,,,,76561198308357774,0,10,11514,2204,1916,1707066663,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.10833333333333334,0.0
153369124,english,"good game

",1702295487,1702295487,True,0,0,0.0,0,True,False,False,True,,,,76561199553108987,0,1,50690,2391,36564,1707107460,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
153346249,english,.......its alright with fun friends ....... i guess.,1702262696,1702262696,True,0,0,0.0,0,True,False,False,True,,,,76561198129910830,0,2,7735,0,7549,1705122012,"['fun friends', 'i guess']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.3
153190718,english,"this game is really fun to play! there are around 20 different map to play and each of them can be divided into two categories, team based maps and duo based maps. the mechanics can be challenging at first but the more you play the game, the better you will become at using the game mechanics. some of the maps provides weapons which can be used by players to help them win matches. there are also various skins that you can choose from for your player character and many of the skins look really good! in addition there are many rewards in the game that players can achieve when they complete challenges, achievement, or reach a certain level. this is a great game that can be played solo or with friends",1702110357,1702110357,True,1,0,0.5288461446762084,0,True,False,False,True,,,,76561199191392100,0,1,7458,1543,4073,1707091969,"['different map', 'various skins', 'many rewards', 'certain level', 'great game']",0,"{'neg': 0.0, 'neu': 0.563, 'pos': 0.437, 'compound': 0.7351}",0.7351,0.206015037593985,0.18571428571428572
153103133,english,fun to play,1702020971,1702020971,True,0,0,0.0,0,True,False,False,True,,,,76561199224679277,22,2,12468,3279,3907,1707070386,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
153088897,english,yes,1702002712,1702002712,True,0,0,0.0,0,True,False,False,True,,,,76561199262752554,0,4,10957,1236,4575,1707097746,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
153062411,english,duck vader,1701976305,1701976356,True,0,0,0.0,0,True,False,False,True,,,,76561198439514728,139,18,6294,1751,298,1707082888,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
153013139,english,its aight,1701901868,1701901868,True,0,0,0.0,0,True,False,False,True,,,,76561199075167761,65,15,7336,0,7307,1703804922,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
152939044,english,funny game .,1701798812,1701798812,True,0,0,0.0,0,True,False,False,True,,,,76561199223105246,0,6,5024,1089,187,1706901472,['funny game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.07500000000000001,-0.07500000000000001
152933940,english,"you have to bring a map to this game every month. also, bring lots of costumes. what is your job?",1701792968,1701792968,True,0,1,0.4761904776096343,2,True,False,False,True,,,,76561199008939314,0,11,6150,121,4911,1706649160,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.4,0.0
152931420,english,beating up kids has never been more fun,1701790320,1701790320,True,2,1,0.5454545617103576,0,True,False,False,True,,,,76561198045964599,277,1,7239,444,3414,1707079538,['more fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.4,0.4
152927406,english,full of fun,1701786323,1701786323,True,0,0,0.0,0,True,False,False,True,,,,76561198007329404,82,19,2856,1210,800,1706735635,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.32499999999999996,0.0
152910977,english,"a fun chaotic multiplayer, with adorable critters! recommended!",1701758914,1701758914,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198044993522,0,1,5125,641,3658,1707071762,"['fun chaotic', 'chaotic multiplayer', 'adorable critters']",0,"{'neg': 0.308, 'neu': 0.385, 'pos': 0.308, 'compound': 0.0}",0.0,0.540625,0.4
152906651,english,"what can i say about party animals? (also from this point i will be referring to party animals as pa.)
party animals might of been a blast if the day i came home to play party animals my effing friend wasn't already home playing party animals on my pc. i told him to get off my pc so i can play party animals and he was all like no i got on first. after 3hrs of playing with his fat fingers i get to play because his mom told him to get home for sup. side note she makes a great mac and cheese. anyway i finally get to play party animals but my dang key bored was all sticky from my friend and his fat fingers because he loves peanut butter and jelly sandwiches. (also from this point on i will be referring to peanut butter and jelly sandwiches as pb&j.) so i clean the darn key bored and finally get to play party animals! 
its okay why no possum character? 
",1701750656,1701750656,True,1,1,0.4689922332763671,0,True,False,False,True,,,,76561199091596049,0,3,6676,0,6602,1702964724,"['fat fingers', 'great mac', 'fat fingers', 'peanut butter']",0,"{'neg': 0.0, 'neu': 0.631, 'pos': 0.369, 'compound': 0.6249}",0.6249,0.03787878787878789,0.8
152836856,english,the gambling mechanic to unlock certain costumes is ridiculous and should be rid of. the ui to customize your avatar isn't intuitive and requires a lot of moving the cursor around a lot.,1701644829,1701644829,False,0,0,0.0,0,True,False,False,True,,,,76561198027227588,0,5,9586,1350,1087,1707102989,['certain costumes'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.05952380952380952,0.21428571428571427
152808866,english,"by using controller and pressing these button in order during the animal selection scene.

↑ ↑ ↓ ↓ ← → ← → b a

to unlock absolutely

[spoiler] ~~~~~~~~~~nothing~~~~~~~~~ [/spoiler]


the game was made in unity. the graphic is good. the game still fun even with this bad hit reg issue also if you thinking about being competitive in this game. you probably wrong, rng always beat skills.

multiple game mode
atleast not every game mode have a goal to abuse all these animals (ko).
would say few 4v4 team mode got something unique.

animals selection variety
there are multiple animal you can select even from starter. once you progress a while you get more animals in your animal selection screen.

not made for competitive (bad precision)
due to honky wonky janky hit detection, some of your hit won't register the worst case if you were too laggy. the game is very inconsistent with the hit reg and knock out timing.

assist: janky crosshair.
you can assist your teammate after you were fully knocked out. the jank at your crosshair not always aiming at correctly. sometimes it went far off from your crosshair also even if you successfully/accidently hit someone it just either knocked out or not.

skins
you can get skin for free or paid (microtransaction). i wouldn't recommend you spend $ on nemo buck if you don't give any funk about skins. the price is not worth and worst case that 
 legendary skin almost double the base game price.

mtx (microtransaction)
only skins as for now. you can still play all game mode with no extra cost. the skin price is kinda bad especially the nemo bucks. nemo buck can acquire from achievement and leveling progress. all of these are one time reward once you reach lv.100 you can't earn more unless buying with the garbage pricing.

gacha / lootbox
ony for skins.  skin for legendary tier, epic tier can get through here at rate 1.6%ish. the egg coins (assuming the currency for gacha) use to get randomized skin. there is pity system for this where in every 70spin if you haven't got any legendary you are guarantee to get 1. while epic tier will always guarantee at every 10spins. oh yeah you can use nemo bucks for that too. (gambling addiction alert)",1701616561,1701807881,True,0,0,0.4761904776096343,0,True,False,False,True,,,,76561198107870285,0,28,16282,4466,1328,1707077826,"['animal selection', '[ spoiler', 'bad hit', 'multiple game', 'more animals', 'animal selection', 'bad precision', 'wonky janky', 'worst case', 'nemo buck', 'worst case', 'legendary skin', 'extra cost', 'skin price', 'nemo bucks', 'nemo buck', 'legendary tier', '% ish', 'randomized skin', 'nemo bucks']",0,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.9451}",-0.9451,-0.07317073170731707,-0.14545454545454542
152773095,english,good game,1701576292,1701576292,True,0,0,0.0,0,True,False,False,True,,,,76561199469981009,0,2,6245,191,4367,1706776087,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
152759780,english,"good game
",1701559326,1701559326,True,0,0,0.0,0,True,False,False,True,,,,76561199110037468,0,6,8172,0,7785,1705789485,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.14999999999999997,0.14999999999999997
152697031,english,"satisfying punches and fun maps (unless ur crazy and like sportsrelated ones) hockeeee good tho. item shop is nice and so are the level progression. (free basic cookies and free ""pay"" money) wish more maps and items were released but im sure they are in the works. cute gwaphics too. games are being updated too :) i appreciate the responsiveness to fans. awesome voice chat options too!",1701492768,1701492768,True,1,0,0.5238095521926879,0,True,False,False,True,,,,76561198406191104,0,2,9882,397,8295,1706757300,"['ur crazy', 'good tho', 'level progression', 'free basic', 'more maps', 'im sure', 'cute gwaphics', 'awesome voice']",0,"{'neg': 0.0, 'neu': 0.474, 'pos': 0.526, 'compound': 0.9231}",0.9231,0.4076923076923077,0.375
152685807,english,that's enough to explain this cool and wonderful game that tears flowed from my eyes during in one of matches from laugh!! 🤣🤣🤣,1701478016,1701478016,True,2,0,0.5435684919357299,0,True,False,False,True,,,,76561198809246899,286,4,6548,1055,1349,1707075490,['wonderful game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.28375000000000006,0.3
152675289,english,its fun and pain. mostly fun,1701465567,1701465567,True,0,0,0.0,0,True,False,False,True,,,,76561199543849511,0,1,4045,799,1621,1707097090,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
152589304,english,"a very fun game regarding the content of the game. what can suck is the people you play with and some of the modes/maps you encounter. sometimes i'll keep getting broken arrow again and again, while i definitely favour the sports modes or stuff like fluffy redemption because you get more time to play the game.

i can't compare it to any competitors because i haven't played any. but i can recommend this game.",1701360993,1701360993,True,0,0,0.0,0,True,False,False,True,,,,76561199473796681,0,3,9923,1620,3491,1707091011,"['fun game', 'broken arrow', 'fluffy redemption', 'more time']",0,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}",-0.4767,-0.14555555555555555,-0.039999999999999994
152422320,english,"drunk fursuit fighting simulator 

this game is a blast with friends. very easy to just pick up and play a few rounds and have everyone screaming and laughing. hope they keep updating it with new levels and skins.",1701183110,1701183110,True,0,0,0.0,0,True,False,False,True,,,,76561198034385748,789,11,6084,492,4080,1707070457,"['few rounds', 'new levels']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.08006060606060605,-0.03181818181818183
152347382,english,good game!,1701151238,1701151297,True,0,0,0.0,0,True,False,False,True,,,,76561198236023356,240,2,4967,280,4408,1706906727,['good game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.09999999999999998,0.14999999999999997
152305076,english,fun party like game. a bit similar to another title but with a few more game modes. fun with friends and honestly just somethin i have enjoyed quite a bit. not gonna lie this takes up a bit of time to play from time to time and it's truly enjoyable. waitin to see what other animals they plan to add! :3,1701123875,1701123875,True,0,0,0.0,0,True,False,False,True,,,,76561198084349217,0,2,9738,2059,3575,1706925762,"['bit similar', 'more game', 'other animals']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.1703125,-0.0062500000000000056
152277153,english,"ever wanted to beat a cat unconscious with a shovel, then throw it into the furnace?

well, me neither. but here you can!",1701111605,1701116559,True,0,1,0.0,0,True,False,False,True,,,,76561198015215689,1650,7,6159,1036,3233,1707068047,['cat unconscious'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
152172253,english,"one of the funniest games i've ever played, absolutely love it.",1701055964,1701055964,True,0,0,0.0,0,True,False,False,True,,,,76561198870238544,0,3,7992,679,1364,1706850723,['funniest games'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
152156400,english,"pretty fun little online brawler. especially fun when queuing up with a friend or playing locally. main problems as of writing the review: afk players and skill disparity in the community. afaik the developers are trying to update the game to make matchmaking more fair, but chances are if you are a casual player and aren't really into the competitive aspect of the game (especially if solo queuing) you won't have a good time. toxicity levels are manageable, some players will focus you (again, a much bigger problem when playing solo) but voice chat is mostly harmless in my experience. 

regarding microtransactions and skins: if you are putting hours into the game  you won't have to pay a dime for pretty much anything you want. i currently only know about 1 skin pack outright locked behind a paywall. level rewards are generous and skins that cost normal currency are basically free, especially once you hit level 100. paid currency drops in decent amounts from level ups, i never had to buy a skin for money and even managed to gift a fairly expensive skin. the issue may become worse (or better, actually) as more content is introduced and additional levels are added (though i'm not aware of developer plans to add more levels atm) 

all in all, if you like competitive online games that are a bit more random party animals comes recommended. queue times are not long right now and the game is not annoyingly random (though this also kinda depends on the map). skillful players will outmatch luck 90% of the time, i'd say. bugs are basically non existent, which is also a big plus. what little bugs i've encountered have been more fun than annoying.",1701046198,1701046198,True,0,0,0.0,0,True,False,False,True,,,,76561198036711061,544,7,6648,156,3951,1706556958,"['online brawler', 'main problems', 'skill disparity', 'casual player', 'competitive aspect', 'good time', 'bigger problem', 'much anything', 'skin pack', 'cost normal', 'normal currency', 'paid currency', 'decent amounts', 'expensive skin', 'additional levels', 'more levels', 'competitive online', 'random party', 'skillful players', 'non existent', 'big plus', 'bugs i', 'more fun']",0,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.7269}",0.7269,0.07912311265969801,0.09523809523809523
152145500,english,.,1701041090,1701041090,True,0,0,0.0,0,True,False,False,True,,,,76561198849544137,0,4,18440,2506,9808,1707111009,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
152117312,english,"should be a free game, here is why:
gamebreaking bugs
annoying glitches
ingame store with single items priced higher than full game price
poor optimization (high end graphics card running at 90%)
virus or crypto miner built in the game ( probably )
censorship heavy ( word angry is censored )
ban heavy ( griefing, language use despite the censorship, canceling matchmaking penalty) 
unstable/ poor server performance ( half a second delay with 20 ping)
toxic voice chat randoms (there is no punishment for voice chat abuse/harassment, but text messages are all saved and can be used against you)
ai games, without giving you a choice to leave without penalty as well as hiding the fact that you are playing against ai.
who ever made this game should be considered a criminal for his/her crimes against humanity.",1701031721,1701031721,False,2,1,0.511945366859436,1,True,False,False,True,,,,76561197962592675,187,45,7076,0,6542,1705729573,"['free game', 'glitches ingame', 'ingame store', 'single items', 'full game', 'price poor', 'poor optimization', 'high end', 'censorship heavy', 'ban heavy', 'unstable/ poor', 'poor server', 'second delay', 'text messages', 'his/her crimes']",0,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.8689}",-0.8689,-0.19878306878306878,-0.15087912087912086
152108736,english,very fun just wish updates were often.,1701029150,1701029150,True,0,0,0.0,0,True,False,False,True,,,,76561199479548256,0,2,5542,62,4682,1706914952,['wish updates'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.39,0.0
152106001,english,"it's an awesome game, specially with friends. but the devs need to pay more attention for the updates of the game, do not wait the game die to bring incredible modes, skins, events, updates...",1701028200,1701028200,True,0,0,0.0,0,True,False,False,True,,,,76561198073534569,0,1,5537,1032,4314,1707066365,"['awesome game', 'more attention', 'incredible modes']",0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2224489795918367,0.5
152067241,english,"best coop game ever! had waited for two years until it is released! played it almost everyday with my friend, definitely recommended! so far the gaming experience is good. cute animals with cute outfit. the community are friendly and chill so far. definitely worth it!",1701014015,1701014015,True,1,0,0.5199999809265136,0,True,False,False,True,,,,76561198256959299,0,4,12471,2301,4884,1707116189,"['best coop', 'gaming experience', 'cute animals', 'cute outfit']",0,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7184}",0.7184,0.25681818181818183,0.6666666666666666
152056835,english,great. get the armed carrot asap,1701010408,1701010408,True,0,0,0.0,0,True,False,False,True,,,,76561199494349913,62,1,8350,774,4522,1707080127,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.8,0.0
152037410,english,too much fun if you have friends that you can annoy to the max,1701003222,1701003222,True,2,0,0.5454545617103576,0,True,False,False,True,,,,76561199183673207,0,1,12641,93,9407,1707085935,['much fun'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.3
151991795,english,i came to party!!!! and to prank...,1700986095,1700986095,True,0,0,0.0,0,True,False,False,True,,,,76561198975886414,49,2,7576,938,5083,1707096050,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
151967871,english,"[h2]🐕‍🦺 boop the snoot of your opponents and enjoy one of the best games right now.[/h2]
absolute fun game, if you like animals and wanna see them fight for their life don't miss this game.
whether you play with friends or with randoms, you always going to have a blast.
there are lots of animals to choose, kittens, doggos, shark, duck and much much more. you can play as a husky :d
there are weapons too, making this game even more wild.
totally recomended.",1700973757,1700991123,True,0,0,0.0,0,True,False,False,True,,,,76561198026772503,0,6,9878,1933,4928,1707036669,"['[ h2', 'best games']",0,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.6369}",0.6369,0.17380952380952383,1.0
151949566,english,goty,1700963579,1700963579,True,0,0,0.0,0,True,False,False,True,,,,76561198043998787,161,3,16622,1451,10102,1707108742,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
151922765,english,"its a good game with friends, its fun to play with and it kind of reminds me of gang beasts but better.

the maps are creative and clever like broken arrow map where the plane turns left and right making it all tilted and at a high altitude freezes the plane that makes you slip off, and lollipop factory which involves teamwork or you just go right for the big boy gummy bear to get that one whole point.

even alone you can still enjoy the game in public matches and beat up other animals.

best part, they balanced the teaming fairness by always putting you in a squads match if you have more than 2 friends in the lobby",1700952035,1700952035,True,0,0,0.0,0,True,False,False,True,,,,76561199013060001,0,2,17524,1935,7302,1707115267,"['good game', 'broken arrow', 'high altitude', 'big boy', 'whole point', 'public matches', 'other animals', 'best part']",0,"{'neg': 0.146, 'neu': 0.657, 'pos': 0.197, 'compound': 0.2732}",0.2732,0.21365476190476188,0.1261111111111111
151914608,english,fun with friends,1700949062,1700949062,True,1,0,0.0,0,True,False,False,True,,,,76561198034443127,0,4,6286,924,4996,1707069347,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
151911530,english,the best recent game to play with friends.,1700947927,1700947927,True,0,0,0.0,0,True,False,False,True,,,,76561198146115759,0,1,7405,0,4624,1705446693,['recent game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.19999999999999998,-0.2
151888599,english,fun (ps fix the bot problem),1700939538,1701802031,True,0,0,0.0,0,True,False,False,True,,,,76561198349735232,0,35,3583,2118,778,1707110501,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.3,0.0
151848037,english,one of the most funniest games to play with friends,1700926565,1700926565,True,0,0,0.0,0,True,False,False,True,,,,76561198145230348,0,5,5498,4,5406,1706914813,['funniest games'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
151795841,english,fun game but hard to aim punches xd,1700911714,1700911714,True,1,0,0.5021645426750183,0,True,False,False,True,,,,76561198143272679,0,15,5492,723,3567,1707109359,['fun game'],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.13055555555555556,-0.05000000000000002
151687555,english,"this is an interesting and highly entertaining game. i really enjoy playing it because of the beautiful graphics and cute animals. it is suitable to play with family and friends. besides, the developers of this game really pay attention to players' opinions and update as quickly as possible.",1700861686,1700861686,True,2,0,0.5454545617103576,0,True,False,False,True,,,,76561198304353073,0,1,14295,1556,8435,1707117247,"['entertaining game', 'beautiful graphics', 'cute animals']",0,"{'neg': 0.0, 'neu': 0.367, 'pos': 0.633, 'compound': 0.7845}",0.7845,0.2700000000000001,0.3625
151669326,english,"party animals is a game where you do not party with animals. you viciously attack one another with your fists, tasers, bats, pans, hammers, and other oddities you can find in the battlefield in order to win victoriously. with that being said, i do enjoy this game for what it offers. the game comes packaged with a variety of animals to choose from (with the only downside being that some animals/skins of animals are regionlocked or exclusive to certain events making it unlikely to 100% collect every character there is), a bundle of maps with different modes to fight or cooperate on, and achievements that will keep you invested in the game for the long run. however, this is all offered at the beginning of its a launch. with this, along with a few updates from timetotime, the game can feel a bit stale here and there. there are also times where fighting does feel a bit rng, landing hits that have no impact or brushing punches that result in a knockout that stuns you for too long. i highly recommend playing this game with friends in order to have a better experience competing against others either leisurely or competitively. also otta is the best animal. change my mind.",1700855296,1700855296,True,0,0,0.0,0,True,False,False,True,,,,76561198183977107,0,3,9709,594,8278,1706961692,"['other oddities', 'only downside', 'certain events', 'different modes', 'long run', 'few updates', 'bit stale', 'bit rng', 'better experience', 'best animal']",0,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.8481}",0.8481,-0.07503246753246749,0.09325396825396824
151656701,english,"awesome with friends, and also just playing with open mic is pretty fun too",1700851060,1700851060,True,1,0,0.0,0,True,False,False,True,,,,76561198044458099,259,10,8686,0,8551,1701536974,"['open mic', 'pretty fun']",0,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4939}",0.4939,0.3875,0.18333333333333335
151623673,english,i like :),1700842050,1700842050,True,0,0,0.0,0,True,False,False,True,,,,76561198149509125,1246,2,6126,380,4701,1707045788,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.5,0.0
151619758,english,"it´s a good (sometimes infuriating because of ping latency) game with funny physics and cute animals.
it´s also a lot of fun to play with your friends, but be careful when playing with them (you can hit your friend by accident or you die in stupid way which can cause your friend to get angry).
anyway, i recommend it, 7.5/10",1700841401,1700841401,True,0,0,0.0,0,True,False,False,True,,,,76561198260346072,210,9,13834,553,12501,1707093670,"['funny physics', 'cute animals', 'stupid way']",0,"{'neg': 0.327, 'neu': 0.385, 'pos': 0.288, 'compound': -0.1027}",-0.1027,-0.07222222222222222,-0.016666666666666646
151514143,english,funfunfun,1700821832,1700821832,True,0,0,0.0,0,True,False,False,True,,,,76561198843318435,0,1,10201,1206,6067,1707072337,[],0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0
